Yr,Mon,Day,Hr,Min,CH4,C2H6
2012,11,9,16,15,1894.84,1.46421
2012,11,9,16,20,1902.26,1.92158
2012,11,9,16,25,1898.04,1.81331
2012,11,9,16,30,1899.11,0.423088
2012,11,9,16,35,1900.44,1.75482
2012,11,9,16,40,1894.43,2.62981
2012,11,9,16,45,1896.17,1.99888
2012,11,9,16,50,1895.46,0.939919
2012,11,9,16,55,1904.99,2.01682
2012,11,9,17,0,1906.04,2.22579
2012,11,9,17,5,1896.18,1.40929
2012,11,9,17,10,1896.93,1.35917
2012,11,9,17,15,1899.08,1.20365
2012,11,9,17,20,1898.87,0.0119322
2012,11,9,17,25,1899.48,-0.372883
2012,11,9,17,30,1899.83,-0.39627
2012,11,9,17,35,1899,1.79283
2012,11,9,17,40,1894.41,2.37972
2012,11,9,17,45,1898.97,2.95792
2012,11,9,17,50,1897.36,1.75101
2012,11,9,17,55,1895.1,1.67519
2012,11,9,18,0,1894.38,1.55223
2012,11,9,18,5,1898.02,1.28976
2012,11,9,18,10,1899.2,1.01261
2012,11,9,18,15,1896.16,1.13923
2012,11,9,18,20,1895.19,1.59394
2012,11,9,18,25,1901.85,1.67836
2012,11,9,18,30,1904.53,1.71739
2012,11,9,18,35,1901.12,1.66542
2012,11,9,18,40,1899.11,2.00827
2012,11,9,18,45,1894.65,1.67401
2012,11,9,18,50,1893.45,1.55449
2012,11,9,18,55,1895.7,1.61279
2012,11,9,19,0,1892.51,1.55144
2012,11,9,19,5,1896.47,1.50481
2012,11,9,19,10,1895.65,1.25013
2012,11,9,19,15,1897.36,1.19812
2012,11,9,19,20,1896.63,1.88299
2012,11,9,19,25,1897.92,2.10437
2012,11,9,19,30,1904.97,2.16115
2012,11,9,19,35,1904.96,2.0067
2012,11,9,19,40,1905.85,2.10166
2012,11,9,19,45,1901.9,1.91888
2012,11,9,19,50,1909.34,1.82211
2012,11,9,19,55,1904.33,1.22322
2012,11,9,20,0,1906.29,1.50263
2012,11,9,20,5,1908.43,1.2128
2012,11,9,20,10,1905.47,0.592856
2012,11,9,20,15,1901.15,1.0032
2012,11,9,20,20,1899.94,1.50915
2012,11,9,20,25,1899.39,1.44056
2012,11,9,20,30,1899.51,1.88746
2012,11,9,20,35,1900.62,2.17279
2012,11,9,20,40,1900.61,1.97126
2012,11,9,20,45,1897.29,1.827
2012,11,9,20,50,1904.68,1.58447
2012,11,9,20,55,1902.24,0.131649
2012,11,9,21,0,1902.31,-0.463533
2012,11,9,21,5,1900.69,1.92581
2012,11,9,21,10,1902.09,2.25583
2012,11,9,21,15,1908.91,2.22384
2012,11,9,21,20,1911.48,2.19043
2012,11,9,21,25,1910.12,2.3896
2012,11,9,21,30,1904.41,2.85121
2012,11,9,21,35,1903.72,2.36995
2012,11,9,21,40,1909.22,2.42192
2012,11,9,21,45,1918.93,2.34858
2012,11,9,21,50,1921.69,1.89934
2012,11,9,21,55,1922.22,1.98312
2012,11,9,22,0,1919.41,2.07444
2012,11,9,22,5,1923.99,2.09979
2012,11,9,22,10,1917.09,1.10922
2012,11,9,22,15,1915.98,0.470938
2012,11,9,22,20,1915.99,2.17621
2012,11,9,22,25,1920.5,2.31714
2012,11,9,22,30,1917.85,2.4216
2012,11,9,22,35,1919.35,2.73182
2012,11,9,22,40,1915.31,2.9269
2012,11,9,22,45,1911.82,2.92688
2012,11,9,22,50,1914.54,2.12288
2012,11,9,22,55,1912.52,2.37563
2012,11,9,23,0,1906.3,2.33862
2012,11,9,23,5,1906.13,2.03662
2012,11,9,23,10,1902.54,2.39269
2012,11,9,23,15,1903.25,2.88556
2012,11,9,23,20,1907.23,2.00273
2012,11,9,23,25,1907.77,2.09129
2012,11,9,23,30,1909.45,2.10388
2012,11,9,23,35,1914.14,2.17603
2012,11,9,23,40,1911.31,1.99709
2012,11,9,23,45,1915.91,1.75168
2012,11,9,23,50,1923.38,1.79368
2012,11,9,23,55,1919.66,1.33275
2012,11,10,0,0,1915.41,1.44954
2012,11,10,0,5,NA,2.33752
2012,11,10,0,10,NA,2.27737
2012,11,10,0,15,NA,2.40771
2012,11,10,0,20,NA,3.20427
2012,11,10,0,25,NA,2.62598
2012,11,10,0,30,NA,2.50339
2012,11,10,0,35,NA,3.04576
2012,11,10,0,40,NA,2.96613
2012,11,10,0,45,NA,3.20201
2012,11,10,0,50,NA,3.82394
2012,11,10,0,55,NA,3.9345
2012,11,10,1,0,NA,4.12543
2012,11,10,1,5,NA,3.66605
2012,11,10,1,10,NA,4.45805
2012,11,10,1,15,NA,4.15031
2012,11,10,1,20,NA,3.37607
2012,11,10,1,25,NA,3.8958
2012,11,10,1,30,NA,4.85296
2012,11,10,1,35,NA,3.67773
2012,11,10,1,40,NA,3.86427
2012,11,10,1,45,NA,3.93656
2012,11,10,1,50,NA,4.05341
2012,11,10,1,55,NA,4.17557
2012,11,10,2,0,NA,4.04602
2012,11,10,2,5,NA,3.34871
2012,11,10,2,10,NA,3.3656
2012,11,10,2,15,NA,4.17583
2012,11,10,2,20,NA,4.46852
2012,11,10,2,25,NA,4.25031
2012,11,10,2,30,NA,4.80305
2012,11,10,2,35,NA,4.9321
2012,11,10,2,40,NA,4.7233
2012,11,10,2,45,NA,4.875
2012,11,10,2,50,NA,4.58138
2012,11,10,2,55,NA,4.64322
2012,11,10,3,0,NA,4.81522
2012,11,10,3,5,NA,5.10092
2012,11,10,3,10,NA,5.07885
2012,11,10,3,15,NA,4.9403
2012,11,10,3,20,NA,4.71468
2012,11,10,3,25,NA,3.81707
2012,11,10,3,30,NA,3.39754
2012,11,10,3,35,NA,4.98791
2012,11,10,3,40,NA,5.68188
2012,11,10,3,45,NA,5.86215
2012,11,10,3,50,NA,5.69477
2012,11,10,3,55,NA,5.33419
2012,11,10,4,0,NA,4.52311
2012,11,10,4,5,NA,4.41699
2012,11,10,4,10,NA,4.69344
2012,11,10,4,15,NA,5.77384
2012,11,10,4,20,NA,5.79237
2012,11,10,4,25,NA,5.41009
2012,11,10,4,30,NA,5.13092
2012,11,10,4,35,NA,5.13481
2012,11,10,4,40,NA,5.46212
2012,11,10,4,45,NA,5.64589
2012,11,10,4,50,NA,5.38817
2012,11,10,4,55,NA,5.72957
2012,11,10,5,0,NA,5.3739
2012,11,10,5,5,NA,4.70151
2012,11,10,5,10,NA,4.3676
2012,11,10,5,15,NA,4.95339
2012,11,10,5,20,NA,4.76916
2012,11,10,5,25,NA,4.40616
2012,11,10,5,30,NA,4.04456
2012,11,10,5,35,NA,4.62798
2012,11,10,5,40,NA,4.252
2012,11,10,5,45,NA,4.40721
2012,11,10,5,50,NA,4.80587
2012,11,10,5,55,NA,5.08191
2012,11,10,6,0,NA,5.22011
2012,11,10,6,5,NA,4.1405
2012,11,10,6,10,NA,3.50123
2012,11,10,6,15,NA,3.84245
2012,11,10,6,20,NA,4.70584
2012,11,10,6,25,NA,5.23224
2012,11,10,6,30,NA,5.85674
2012,11,10,6,35,NA,5.49013
2012,11,10,6,40,NA,5.71475
2012,11,10,6,45,NA,5.64394
2012,11,10,6,50,NA,4.46873
2012,11,10,6,55,NA,3.18055
2012,11,10,7,0,NA,2.70476
2012,11,10,7,5,NA,4.04033
2012,11,10,7,10,NA,4.49562
2012,11,10,7,15,NA,4.79738
2012,11,10,7,20,NA,4.83047
2012,11,10,7,25,NA,5.07483
2012,11,10,7,30,NA,4.96418
2012,11,10,7,35,NA,4.61379
2012,11,10,7,40,NA,4.42333
2012,11,10,7,45,NA,4.51324
2012,11,10,7,50,NA,4.30364
2012,11,10,7,55,NA,4.09006
2012,11,10,8,0,NA,3.05823
2012,11,10,8,5,NA,4.45237
2012,11,10,8,10,NA,5.86163
2012,11,10,8,15,NA,5.27756
2012,11,10,8,20,NA,5.13341
2012,11,10,8,25,NA,5.27075
2012,11,10,8,30,NA,5.54632
2012,11,10,8,35,NA,4.46202
2012,11,10,8,40,NA,4.30998
2012,11,10,8,45,NA,3.93017
2012,11,10,8,50,NA,4.7801
2012,11,10,8,55,NA,4.90031
2012,11,10,9,0,NA,4.74487
2012,11,10,9,5,NA,4.52726
2012,11,10,9,10,NA,4.5555
2012,11,10,9,15,NA,5.14834
2012,11,10,9,20,NA,4.65974
2012,11,10,9,25,NA,4.15702
2012,11,10,9,30,NA,3.9871
2012,11,10,9,35,NA,4.50674
2012,11,10,9,40,NA,4.6448
2012,11,10,9,45,NA,4.89623
2012,11,10,9,50,NA,5.21824
2012,11,10,9,55,NA,5.05596
2012,11,10,10,0,NA,4.18064
2012,11,10,10,5,NA,5.01932
2012,11,10,10,10,NA,5.28185
2012,11,10,10,15,NA,5.06394
2012,11,10,10,20,NA,4.48555
2012,11,10,10,25,NA,2.24313
2012,11,10,10,30,NA,2.99247
2012,11,10,10,35,NA,5.90201
2012,11,10,10,40,NA,4.11325
2012,11,10,10,45,NA,4.03182
2012,11,10,10,50,NA,3.73322
2012,11,10,10,55,NA,5.132
2012,11,10,11,0,NA,6.12547
2012,11,10,11,5,NA,3.7395
2012,11,10,11,10,NA,2.51982
2012,11,10,11,15,NA,2.90482
2012,11,10,11,20,NA,4.44518
2012,11,10,11,25,NA,4.68633
2012,11,10,11,30,NA,4.09471
2012,11,10,11,35,NA,4.1045
2012,11,10,11,40,NA,3.63702
2012,11,10,11,45,NA,5.87141
2012,11,10,11,50,NA,3.82437
2012,11,10,11,55,NA,3.46208
2012,11,10,12,0,NA,3.95743
2012,11,10,12,5,NA,5.86226
2012,11,10,12,10,NA,5.90135
2012,11,10,12,15,NA,6.24617
2012,11,10,12,20,NA,6.07235
2012,11,10,12,25,NA,5.64421
2012,11,10,12,30,NA,5.76049
2012,11,10,12,35,NA,6.88839
2012,11,10,12,40,NA,7.67994
2012,11,10,12,45,NA,7.95377
2012,11,10,12,50,NA,7.96373
2012,11,10,12,55,NA,7.66363
2012,11,10,13,0,NA,7.79983
2012,11,10,13,5,NA,8.83398
2012,11,10,13,10,NA,10.2972
2012,11,10,13,15,NA,9.3148
2012,11,10,13,20,NA,8.31118
2012,11,10,13,25,NA,8.18281
2012,11,10,13,30,NA,8.13583
2012,11,10,13,35,NA,6.09453
2012,11,10,13,40,NA,4.44838
2012,11,10,13,45,NA,2.80219
2012,11,10,13,50,NA,3.90104
2012,11,10,13,55,NA,4.0567
2012,11,10,14,0,NA,4.09282
2012,11,10,14,5,NA,4.38621
2012,11,10,14,10,NA,4.51044
2012,11,10,14,15,NA,3.75726
2012,11,10,14,20,NA,2.27446
2012,11,10,14,25,NA,2.18764
2012,11,10,14,30,NA,2.79588
2012,11,10,14,35,NA,3.16362
2012,11,10,14,40,NA,3.00984
2012,11,10,14,45,NA,1.58955
2012,11,10,14,50,NA,2.00219
2012,11,10,14,55,NA,3.44167
2012,11,10,15,0,NA,4.28167
2012,11,10,15,5,NA,2.75847
2012,11,10,15,10,NA,2.61943
2012,11,10,15,15,NA,2.63934
2012,11,10,15,20,NA,2.66623
2012,11,10,15,25,NA,2.47292
2012,11,10,15,30,NA,2.60656
2012,11,10,15,35,NA,2.14182
2012,11,10,15,40,NA,0.870787
2012,11,10,15,45,NA,1.17042
2012,11,10,15,50,NA,2.70356
2012,11,10,15,55,NA,2.70432
2012,11,10,16,0,NA,2.81553
2012,11,10,16,5,NA,2.72821
2012,11,10,16,10,NA,2.78471
2012,11,10,16,15,NA,2.75417
2012,11,10,16,20,NA,2.56529
2012,11,10,16,25,NA,2.0722
2012,11,10,16,30,NA,2.33669
2012,11,10,16,35,NA,2.8137
2012,11,10,16,40,NA,2.39291
2012,11,10,16,45,NA,2.19268
2012,11,10,16,50,NA,1.72721
2012,11,10,16,55,NA,2.96371
2012,11,10,17,0,NA,2.82242
2012,11,10,17,5,NA,2.91552
2012,11,10,17,10,NA,2.04592
2012,11,10,17,15,NA,1.6063
2012,11,10,17,20,NA,2.47638
2012,11,10,17,25,NA,2.49978
2012,11,10,17,30,NA,2.40048
2012,11,10,17,35,NA,2.34573
2012,11,10,17,40,NA,2.50714
2012,11,10,17,45,NA,3.12763
2012,11,10,17,50,NA,3.15225
2012,11,10,17,55,NA,3.15802
2012,11,10,18,0,NA,2.69148
2012,11,10,18,5,NA,2.47932
2012,11,10,18,10,NA,2.45224
2012,11,10,18,15,NA,2.52429
2012,11,10,18,20,NA,2.18239
2012,11,10,18,25,NA,2.15981
2012,11,10,18,30,NA,2.63841
2012,11,10,18,35,NA,2.67692
2012,11,10,18,40,NA,2.80445
2012,11,10,18,45,NA,2.61604
2012,11,10,18,50,NA,1.94416
2012,11,10,18,55,NA,1.87533
2012,11,10,19,0,NA,1.78351
2012,11,10,19,5,NA,2.11239
2012,11,10,19,10,NA,1.96679
2012,11,10,19,15,NA,2.05413
2012,11,10,19,20,NA,2.33697
2012,11,10,19,25,NA,2.46928
2012,11,10,19,30,NA,2.73448
2012,11,10,19,35,NA,2.45651
2012,11,10,19,40,NA,2.61238
2012,11,10,19,45,NA,2.59689
2012,11,10,19,50,NA,2.37592
2012,11,10,19,55,NA,1.54111
2012,11,10,20,0,NA,0.38757
2012,11,10,20,5,NA,3.56117
2012,11,10,20,10,NA,4.22631
2012,11,10,20,15,NA,3.95694
2012,11,10,20,20,NA,3.10719
2012,11,10,20,25,NA,2.90052
2012,11,10,20,30,NA,2.7642
2012,11,10,20,35,NA,2.83787
2012,11,10,20,40,NA,2.40746
2012,11,10,20,45,NA,1.76127
2012,11,10,20,50,NA,2.24022
2012,11,10,20,55,NA,2.27507
2012,11,10,21,0,NA,2.62029
2012,11,10,21,5,NA,2.67043
2012,11,10,21,10,NA,2.99495
2012,11,10,21,15,NA,3.5485
2012,11,10,21,20,NA,3.28544
2012,11,10,21,25,NA,1.05636
2012,11,10,21,30,NA,1.23318
2012,11,10,21,35,NA,4.18332
2012,11,10,21,40,NA,3.63105
2012,11,10,21,45,NA,3.61604
2012,11,10,21,50,NA,3.17551
2012,11,10,21,55,NA,3.20405
2012,11,10,22,0,NA,3.50943
2012,11,10,22,5,NA,5.05049
2012,11,10,22,10,NA,5.52939
2012,11,10,22,15,NA,5.71473
2012,11,10,22,20,NA,5.63096
2012,11,10,22,25,NA,5.46159
2012,11,10,22,30,NA,5.89503
2012,11,10,22,35,NA,5.03375
2012,11,10,22,40,NA,3.9946
2012,11,10,22,45,NA,4.36842
2012,11,10,22,50,NA,4.67761
2012,11,10,22,55,NA,6.15301
2012,11,10,23,0,NA,6.85005
2012,11,10,23,5,NA,5.97548
2012,11,10,23,10,NA,4.65007
2012,11,10,23,15,NA,4.95698
2012,11,10,23,20,NA,5.12028
2012,11,10,23,25,NA,4.7007
2012,11,10,23,30,NA,5.54946
2012,11,10,23,35,NA,6.66094
2012,11,10,23,40,NA,6.03255
2012,11,10,23,45,NA,7.34881
2012,11,10,23,50,NA,8.1303
2012,11,10,23,55,NA,8.35622
2012,11,11,0,0,2168.82,8.8972
2012,11,11,0,5,2177.6,9.99888
2012,11,11,0,10,2183.57,9.80751
2012,11,11,0,15,2127.71,8.51094
2012,11,11,0,20,2147.32,9.23254
2012,11,11,0,25,2162.99,9.83508
2012,11,11,0,30,2142.33,9.73749
2012,11,11,0,35,2147.51,8.79328
2012,11,11,0,40,2121.21,8.78132
2012,11,11,0,45,2120.98,8.14416
2012,11,11,0,50,2098.28,7.94641
2012,11,11,0,55,2123.42,9.17759
2012,11,11,1,0,2107.72,8.72255
2012,11,11,1,5,2152.26,9.24536
2012,11,11,1,10,2102.81,7.73548
2012,11,11,1,15,2094.17,7.10247
2012,11,11,1,20,2095.64,7.48122
2012,11,11,1,25,2119.79,7.93446
2012,11,11,1,30,2134.87,8.13285
2012,11,11,1,35,2152.06,9.45743
2012,11,11,1,40,2151.78,9.62745
2012,11,11,1,45,2145.09,9.29266
2012,11,11,1,50,2218.36,10.059
2012,11,11,1,55,2258.84,11.1909
2012,11,11,2,0,2229.73,10.7723
2012,11,11,2,5,2182.95,8.59299
2012,11,11,2,10,2121.26,7.10436
2012,11,11,2,15,2068.34,6.44194
2012,11,11,2,20,2062.47,6.60224
2012,11,11,2,25,2053.31,6.41614
2012,11,11,2,30,2105.77,7.61562
2012,11,11,2,35,2120.91,8.04849
2012,11,11,2,40,2079.92,7.72322
2012,11,11,2,45,2096.32,8.0994
2012,11,11,2,50,2116.99,7.36114
2012,11,11,2,55,2175.28,9.11572
2012,11,11,3,0,2190.24,9.31569
2012,11,11,3,5,2199.75,9.8003
2012,11,11,3,10,2220.11,10.8646
2012,11,11,3,15,2219.17,10.8752
2012,11,11,3,20,2227.87,11.0108
2012,11,11,3,25,2214.14,10.3893
2012,11,11,3,30,2146.61,8.29066
2012,11,11,3,35,2174.61,8.78613
2012,11,11,3,40,2250.53,10.619
2012,11,11,3,45,2294.23,12.1588
2012,11,11,3,50,2319.79,13.5206
2012,11,11,3,55,2288.11,12.8132
2012,11,11,4,0,2279.14,12.8638
2012,11,11,4,5,2208.95,11.3869
2012,11,11,4,10,2251.15,13.0643
2012,11,11,4,15,2291.83,13.3885
2012,11,11,4,20,2295.58,13.2862
2012,11,11,4,25,2341.31,15.1183
2012,11,11,4,30,2329.16,15.079
2012,11,11,4,35,2317.95,14.2237
2012,11,11,4,40,2366.35,15.0754
2012,11,11,4,45,2320.27,13.5729
2012,11,11,4,50,2326.81,13.8842
2012,11,11,4,55,2376.7,15.0664
2012,11,11,5,0,2473.8,17.2694
2012,11,11,5,5,2421.32,16.6276
2012,11,11,5,10,2382.44,12.8858
2012,11,11,5,15,2278.87,11.5084
2012,11,11,5,20,2241.46,9.85917
2012,11,11,5,25,2170.69,9.33863
2012,11,11,5,30,2167.46,9.67217
2012,11,11,5,35,2149.77,8.48261
2012,11,11,5,40,2296.46,11.2811
2012,11,11,5,45,2553.04,18.6928
2012,11,11,5,50,2410.19,13.1754
2012,11,11,5,55,2564.83,16.6037
2012,11,11,6,0,2394.42,12.8373
2012,11,11,6,5,2445.79,16.2326
2012,11,11,6,10,2376.03,14.8788
2012,11,11,6,15,2299.75,12.9923
2012,11,11,6,20,2289.15,11.967
2012,11,11,6,25,2313.38,12.1981
2012,11,11,6,30,2673.39,21.1278
2012,11,11,6,35,2647.73,19.9009
2012,11,11,6,40,2491.17,15.5856
2012,11,11,6,45,2359.82,12.8192
2012,11,11,6,50,2436.2,15.4561
2012,11,11,6,55,2245.29,10.7279
2012,11,11,7,0,2182.3,9.99592
2012,11,11,7,5,2169.94,9.21134
2012,11,11,7,10,2163.47,9.16134
2012,11,11,7,15,2151.61,8.80737
2012,11,11,7,20,2148.07,8.93671
2012,11,11,7,25,2150.31,9.79237
2012,11,11,7,30,2147.87,10.2507
2012,11,11,7,35,2157.32,9.35217
2012,11,11,7,40,2170.72,10.0111
2012,11,11,7,45,2149.53,9.26615
2012,11,11,7,50,2126.96,8.00351
2012,11,11,7,55,2148.68,9.29537
2012,11,11,8,0,2139.56,8.58325
2012,11,11,8,5,2126.17,7.48092
2012,11,11,8,10,2110.87,6.5335
2012,11,11,8,15,2120.2,6.71357
2012,11,11,8,20,2114.82,7.40397
2012,11,11,8,25,2107.68,7.13455
2012,11,11,8,30,2108.06,7.23812
2012,11,11,8,35,2092.77,7.49232
2012,11,11,8,40,2071.85,7.4945
2012,11,11,8,45,2071.5,7.75397
2012,11,11,8,50,2070.12,5.9825
2012,11,11,8,55,2053.32,3.75955
2012,11,11,9,0,2040.11,3.40546
2012,11,11,9,5,2029.6,5.50708
2012,11,11,9,10,2025.9,5.40655
2012,11,11,9,15,2016.08,5.12418
2012,11,11,9,20,2030.41,4.3276
2012,11,11,9,25,2085.27,6.64613
2012,11,11,9,30,2073.99,6.17068
2012,11,11,9,35,2081.61,6.93295
2012,11,11,9,40,2072.12,7.25554
2012,11,11,9,45,2057.76,6.50929
2012,11,11,9,50,2032.19,5.51162
2012,11,11,9,55,2062.65,6.29825
2012,11,11,10,0,2070.56,5.71024
2012,11,11,10,5,2058.65,6.3811
2012,11,11,10,10,2085.1,8.41033
2012,11,11,10,15,NA,6.61849
2012,11,11,10,20,2091.37,7.90585
2012,11,11,10,25,2116.01,10.7467
2012,11,11,10,30,2100.65,9.15721
2012,11,11,10,35,2081.47,5.45629
2012,11,11,10,40,2067.9,4.68641
2012,11,11,10,45,2065.61,4.98315
2012,11,11,10,50,2053.31,5.66886
2012,11,11,10,55,2063.78,5.21587
2012,11,11,11,0,2057.13,5.67127
2012,11,11,11,5,2053.55,5.91964
2012,11,11,11,10,2035.3,5.83992
2012,11,11,11,15,2033.66,5.79918
2012,11,11,11,20,2041.86,5.43
2012,11,11,11,25,2032.11,4.77669
2012,11,11,11,30,2022.19,4.706
2012,11,11,11,35,2033.87,5.50073
2012,11,11,11,40,2038.73,6.76279
2012,11,11,11,45,2041.15,7.35872
2012,11,11,11,50,2055.69,5.99202
2012,11,11,11,55,2057.25,5.79332
2012,11,11,12,0,2065.79,5.77613
2012,11,11,12,5,2081.34,6.41319
2012,11,11,12,10,2071.58,6.13378
2012,11,11,12,15,2082.95,6.186
2012,11,11,12,20,2070.4,5.84231
2012,11,11,12,25,2067.57,5.62907
2012,11,11,12,30,2072.68,5.72476
2012,11,11,12,35,2078.59,6.07564
2012,11,11,12,40,2082.75,6.2139
2012,11,11,12,45,2099.76,6.5638
2012,11,11,12,50,2104.62,6.94755
2012,11,11,12,55,2105.16,6.87852
2012,11,11,13,0,2101.94,6.71216
2012,11,11,13,5,2116.44,7.05885
2012,11,11,13,10,2116.18,7.26178
2012,11,11,13,15,2119.15,7.26813
2012,11,11,13,20,2097.87,6.36739
2012,11,11,13,25,2097.33,6.30403
2012,11,11,13,30,2081.01,6.12878
2012,11,11,13,35,2088.56,5.84659
2012,11,11,13,40,2078.55,5.76328
2012,11,11,13,45,2074.7,5.63174
2012,11,11,13,50,2050.61,6.11687
2012,11,11,13,55,2023.02,5.65058
2012,11,11,14,0,2004.83,5.9813
2012,11,11,14,5,2005.19,2.75527
2012,11,11,14,10,2004.61,2.67523
2012,11,11,14,15,2006.29,2.32252
2012,11,11,14,20,1982.04,4.40457
2012,11,11,14,25,1975.95,4.87886
2012,11,11,14,30,1967.92,5.57923
2012,11,11,14,35,1970.43,3.61377
2012,11,11,14,40,1971.7,3.53428
2012,11,11,14,45,1958.82,1.43906
2012,11,11,14,50,NA,3.97373
2012,11,11,14,55,NA,3.69483
2012,11,11,15,0,1954.79,3.45295
2012,11,11,15,5,1950.13,4.29041
2012,11,11,15,10,1952,4.13481
2012,11,11,15,15,1958.63,3.99097
2012,11,11,15,20,1964.52,3.64233
2012,11,11,15,25,1961.65,2.70714
2012,11,11,15,30,1955.82,2.73637
2012,11,11,15,35,1960.57,4.27531
2012,11,11,15,40,1958.95,3.90286
2012,11,11,15,45,1965.01,3.89761
2012,11,11,15,50,1957.04,2.05043
2012,11,11,15,55,1960.93,1.53168
2012,11,11,16,0,1965.59,0.448418
2012,11,11,16,5,1975,4.82095
2012,11,11,16,10,1972.8,4.45201
2012,11,11,16,15,1975.43,4.44871
2012,11,11,16,20,1985.38,5.39632
2012,11,11,16,25,1990.02,6.92358
2012,11,11,16,30,1988.84,7.2375
2012,11,11,16,35,1989.06,2.86105
2012,11,11,16,40,1987.24,3.18297
2012,11,11,16,45,1988.84,3.64676
2012,11,11,16,50,1980.55,4.2333
2012,11,11,16,55,1982.14,4.35794
2012,11,11,17,0,1983.5,4.27164
2012,11,11,17,5,1980.53,3.78965
2012,11,11,17,10,1970.85,3.52309
2012,11,11,17,15,1975.38,3.79188
2012,11,11,17,20,1971.42,4.06259
2012,11,11,17,25,1977.44,4.20553
2012,11,11,17,30,1970.7,3.82355
2012,11,11,17,35,1972.78,3.16271
2012,11,11,17,40,1973.49,2.60372
2012,11,11,17,45,1975.26,3.16365
2012,11,11,17,50,NA,4.65322
2012,11,11,17,55,1982.9,4.50808
2012,11,11,18,0,1978.68,5.14824
2012,11,11,18,5,1978.83,1.70811
2012,11,11,18,10,1980.04,2.54439
2012,11,11,18,15,1984.46,3.50149
2012,11,11,18,20,1989.69,5.54045
2012,11,11,18,25,1983.43,4.11427
2012,11,11,18,30,1988.96,3.33113
2012,11,11,18,35,1994.43,5.11244
2012,11,11,18,40,1995.22,7.52085
2012,11,11,18,45,1990.74,5.40016
2012,11,11,18,50,1998.51,2.74974
2012,11,11,18,55,2000.52,5.35726
2012,11,11,19,0,1997.94,6.10913
2012,11,11,19,5,1991.81,4.12387
2012,11,11,19,10,1999.03,3.23103
2012,11,11,19,15,1998.05,2.8043
2012,11,11,19,20,2000.57,4.17502
2012,11,11,19,25,2002.34,5.90631
2012,11,11,19,30,2013.41,5.57746
2012,11,11,19,35,2012.92,4.07592
2012,11,11,19,40,2003.07,1.98682
2012,11,11,19,45,2000.16,2.51299
2012,11,11,19,50,2001.39,5.59611
2012,11,11,19,55,1998.46,6.61924
2012,11,11,20,0,2013.29,5.24716
2012,11,11,20,5,2017.16,6.75181
2012,11,11,20,10,2018.59,7.67277
2012,11,11,20,15,2019.61,5.31498
2012,11,11,20,20,2017.14,5.39906
2012,11,11,20,25,2023.65,7.12488
2012,11,11,20,30,NA,5.18475
2012,11,11,20,35,2001.12,4.95591
2012,11,11,20,40,1994.32,6.4871
2012,11,11,20,45,1999.16,6.09616
2012,11,11,20,50,2006.33,3.3441
2012,11,11,20,55,2006.07,4.40891
2012,11,11,21,0,2013.5,4.58655
2012,11,11,21,5,2022.13,5.07377
2012,11,11,21,10,2025.43,5.14994
2012,11,11,21,15,2033.09,5.9142
2012,11,11,21,20,2033.25,4.26407
2012,11,11,21,25,2033.2,4.12569
2012,11,11,21,30,2039.12,4.35809
2012,11,11,21,35,2046.77,5.83449
2012,11,11,21,40,2035.53,5.75071
2012,11,11,21,45,2039.22,6.08841
2012,11,11,21,50,2033.95,5.92366
2012,11,11,21,55,2027.25,5.5549
2012,11,11,22,0,2031.78,5.48013
2012,11,11,22,5,2026.34,6.0903
2012,11,11,22,10,2026.28,6.59453
2012,11,11,22,15,2026.81,5.74028
2012,11,11,22,20,2031.91,4.79247
2012,11,11,22,25,2031.96,4.21718
2012,11,11,22,30,2029.52,6.20684
2012,11,11,22,35,2027.25,7.06434
2012,11,11,22,40,2027.29,5.72104
2012,11,11,22,45,2026.44,4.34388
2012,11,11,22,50,2031.6,4.48873
2012,11,11,22,55,2024.71,5.84634
2012,11,11,23,0,2037.48,6.24767
2012,11,11,23,5,2041.76,7.30288
2012,11,11,23,10,2043.64,7.75955
2012,11,11,23,15,2042.29,7.25568
2012,11,11,23,20,2040.67,5.03422
2012,11,11,23,25,2045.66,4.47365
2012,11,11,23,30,2050.2,3.85951
2012,11,11,23,35,2051.62,2.79019
2012,11,11,23,40,2052.49,2.26071
2012,11,11,23,45,2056.79,2.97027
2012,11,11,23,50,2058.61,7.40004
2012,11,11,23,55,2057.14,7.81452
2012,11,12,0,0,2065.02,7.66852
2012,11,12,0,5,2066.48,7.46619
2012,11,12,0,10,2058.43,7.13853
2012,11,12,0,15,2053.54,8.63254
2012,11,12,0,20,2057.72,5.21964
2012,11,12,0,25,2063.01,3.03289
2012,11,12,0,30,2051.6,5.61989
2012,11,12,0,35,2051.25,4.99006
2012,11,12,0,40,2053.09,5.12557
2012,11,12,0,45,2051.68,5.63844
2012,11,12,0,50,2055.5,5.61753
2012,11,12,0,55,2054.7,6.23487
2012,11,12,1,0,2049.2,6.80808
2012,11,12,1,5,2054.27,5.64582
2012,11,12,1,10,2053.61,6.3685
2012,11,12,1,15,2046.99,5.63222
2012,11,12,1,20,2052.02,5.01715
2012,11,12,1,25,2042.5,6.14932
2012,11,12,1,30,2048.2,6.35909
2012,11,12,1,35,2041.13,4.4613
2012,11,12,1,40,2041.85,2.66715
2012,11,12,1,45,2051.13,4.49505
2012,11,12,1,50,2050.69,5.12949
2012,11,12,1,55,2051.38,4.57231
