Yr,Mon,Day,Hr,Min,CH4,C2H6
2014,5,30,9,30,2021.55,NA
2014,5,30,9,35,2043.68,NA
2014,5,30,9,40,2059.67,NA
2014,5,30,9,45,2054.61,NA
2014,5,30,9,50,2037.62,NA
2014,5,30,9,55,2040.84,NA
2014,5,30,10,0,2048.25,NA
2014,5,30,10,5,2060.63,NA
2014,5,30,10,10,2055.76,NA
2014,5,30,10,15,2067.77,NA
2014,5,30,10,20,2052.09,NA
2014,5,30,10,25,2051.71,NA
2014,5,30,10,30,2056.62,NA
2014,5,30,10,35,2072.83,NA
2014,5,30,10,40,2073.24,NA
2014,5,30,10,45,2056.75,NA
2014,5,30,10,50,2053.83,NA
2014,5,30,10,55,2055.44,NA
2014,5,30,11,0,2050.15,NA
2014,5,30,11,5,2037.09,NA
2014,5,30,11,10,2011.84,NA
2014,5,30,11,15,2000.2,NA
2014,5,30,11,20,1990.39,NA
2014,5,30,11,25,1988.88,NA
2014,5,30,11,30,1969.47,NA
2014,5,30,11,35,1976.62,NA
2014,5,30,11,40,1975.39,NA
2014,5,30,11,45,1974.88,NA
2014,5,30,11,50,1981.71,NA
2014,5,30,11,55,1979.17,NA
2014,5,30,12,0,1977.9,NA
2014,5,30,12,5,1973.47,NA
2014,5,30,12,10,1974.5,NA
2014,5,30,12,15,1972.6,NA
2014,5,30,12,20,1974.85,NA
2014,5,30,12,25,1970.98,NA
2014,5,30,12,30,1962.3,NA
2014,5,30,12,35,1962.48,NA
2014,5,30,12,40,1972.29,NA
2014,5,30,12,45,1969.94,NA
2014,5,30,12,50,1971.52,NA
2014,5,30,12,55,1972.12,NA
2014,5,30,13,0,1967.47,NA
2014,5,30,13,5,1968.74,NA
2014,5,30,13,10,1967.23,NA
2014,5,30,13,15,1972.2,NA
2014,5,30,13,20,1966.35,NA
2014,5,30,13,25,1968.55,NA
2014,5,30,13,30,1969.2,NA
2014,5,30,13,35,1972.72,NA
2014,5,30,13,40,1970.81,NA
2014,5,30,13,45,1971.31,NA
2014,5,30,13,50,1971.46,NA
2014,5,30,13,55,1974.05,NA
2014,5,30,14,0,1973.02,NA
2014,5,30,14,5,1971.64,NA
2014,5,30,14,10,1967.3,NA
2014,5,30,14,15,1967.13,NA
2014,5,30,14,20,1972.11,NA
2014,5,30,14,25,1977.64,NA
2014,5,30,14,30,1980.55,NA
2014,5,30,14,35,1980.95,NA
2014,5,30,14,40,1986.28,NA
2014,5,30,14,45,1989.63,NA
2014,5,30,14,50,1963.95,NA
2014,5,30,14,55,1962.77,NA
2014,5,30,15,0,1962.57,NA
2014,5,30,21,5,1962.51,NA
2014,5,30,21,10,1952.07,2.08659
2014,5,30,21,15,1950.19,1.97539
2014,5,30,21,20,1955.8,1.9696
2014,5,30,21,25,1970.18,2.32156
2014,5,30,21,30,1960.73,2.21249
2014,5,30,21,35,1956.5,2.95437
2014,5,30,21,40,1961.52,3.37105
2014,5,30,21,45,1968.7,2.601
2014,5,30,21,50,1950.09,2.17207
2014,5,30,21,55,1965.95,2.35763
2014,5,30,22,0,1957.94,2.32753
2014,5,30,22,5,1973.44,2.85577
2014,5,30,22,10,1975.32,3.06648
2014,5,30,22,15,1979.7,2.89213
2014,5,30,22,20,1995.08,3.20205
2014,5,30,22,25,1987.71,3.08595
2014,5,30,22,30,1999.33,3.45826
2014,5,30,22,35,2047.8,3.41617
2014,5,30,22,40,2066.39,4.03897
2014,5,30,22,45,2086.4,4.26189
2014,5,30,22,50,2111.57,4.45544
2014,5,30,22,55,2073.82,3.94893
2014,5,30,23,0,2025.22,3.63819
2014,5,30,23,5,2036.14,3.48896
2014,5,30,23,10,2042.8,4.15874
2014,5,30,23,15,2040.19,4.0902
2014,5,30,23,20,2026.56,3.71223
2014,5,30,23,25,2005.74,3.45125
2014,5,30,23,30,2007.3,3.3047
2014,5,30,23,35,1985.68,2.98602
2014,5,30,23,40,2006.92,3.37869
2014,5,30,23,45,2024.68,3.37268
2014,5,30,23,50,2014,3.07589
2014,5,30,23,55,2010.88,3.02883
2014,5,31,0,0,2019,3.28117
2014,5,31,0,5,2025.07,3.73522
2014,5,31,0,10,2031.44,3.98821
2014,5,31,0,15,2001.77,2.84475
2014,5,31,0,20,1988.22,2.54145
2014,5,31,0,25,1988.11,2.57289
2014,5,31,0,30,1981.94,2.54813
2014,5,31,0,35,1960.53,2.85641
2014,5,31,0,40,1964.93,2.90985
2014,5,31,0,45,1954.11,2.35303
2014,5,31,0,50,1951.36,1.80995
2014,5,31,0,55,1929.41,1.51367
2014,5,31,1,0,1934.32,1.68329
2014,5,31,1,5,1945.09,2.42915
2014,5,31,1,10,2005.27,3.36156
2014,5,31,1,15,2000.91,2.76921
2014,5,31,1,20,1987.12,2.43318
2014,5,31,1,25,2107.02,3.70986
2014,5,31,1,30,2357.71,3.77774
2014,5,31,1,35,2343.68,4.08239
2014,5,31,1,40,2109.19,2.99049
2014,5,31,1,45,2104.79,2.88634
2014,5,31,1,50,2159.51,3.1625
2014,5,31,1,55,2314.72,3.75733
2014,5,31,2,0,2197.02,4.10031
2014,5,31,2,5,2059.91,4.19887
2014,5,31,2,10,2051.4,4.11496
2014,5,31,2,15,2047.25,3.41071
2014,5,31,2,20,2037.07,3.06184
2014,5,31,2,25,2038.95,3.14064
2014,5,31,2,30,2088.86,3.59024
2014,5,31,2,35,2106.75,3.34557
2014,5,31,2,40,2231.89,3.37475
2014,5,31,2,45,2508.76,3.98003
2014,5,31,2,50,2723.74,4.12595
2014,5,31,2,55,2617.8,4.18426
2014,5,31,3,0,2332.61,3.89341
2014,5,31,3,5,1986.49,3.54733
2014,5,31,3,10,1972.28,3.18952
2014,5,31,3,15,1979.61,2.79662
2014,5,31,3,20,1971.7,2.62335
2014,5,31,3,25,1981.9,2.82992
2014,5,31,3,30,1992.32,3.11219
2014,5,31,3,35,1997.37,3.43999
2014,5,31,3,40,2008.22,3.73236
2014,5,31,3,45,2003.36,3.21888
2014,5,31,3,50,1971.16,2.53718
2014,5,31,3,55,1961.96,2.35092
2014,5,31,4,0,NA,2.51036
2014,5,31,4,5,1959.38,2.86464
2014,5,31,4,10,1954.65,2.86803
2014,5,31,4,15,1957.79,2.63721
2014,5,31,4,20,1957.45,2.47129
2014,5,31,4,25,1955.87,2.48401
2014,5,31,4,30,1953.94,2.47961
2014,5,31,4,35,1946.64,2.60317
2014,5,31,4,40,1948.02,2.63785
2014,5,31,4,45,1944.68,2.26234
2014,5,31,4,50,1940.44,2.01238
2014,5,31,4,55,1933.73,1.89236
2014,5,31,5,0,1930.23,1.90782
2014,5,31,5,5,1934.17,2.1719
2014,5,31,5,10,1935.41,2.47498
2014,5,31,5,15,1936.35,2.22646
2014,5,31,5,20,1929.4,2.05011
2014,5,31,5,25,1927.09,1.98139
2014,5,31,5,30,1935.79,2.0622
2014,5,31,5,35,1926.32,2.16892
2014,5,31,5,40,1938.09,2.49202
2014,5,31,5,45,1936.39,2.12282
2014,5,31,5,50,1932.29,1.85492
2014,5,31,5,55,1929.21,1.90543
2014,5,31,6,0,1936.55,2.02873
2014,5,31,6,5,1932.26,2.20208
2014,5,31,6,10,1941.04,2.45201
2014,5,31,6,15,1939.08,2.14779
2014,5,31,6,20,1940.05,2.13296
2014,5,31,6,25,1932.56,2.05376
2014,5,31,6,30,1936.3,2.28554
2014,5,31,6,35,1939.33,2.75844
2014,5,31,6,40,1937.9,2.4928
2014,5,31,6,45,1938.65,2.17435
2014,5,31,6,50,1944.57,2.03333
2014,5,31,6,55,1952.76,2.02417
2014,5,31,7,0,1949.82,1.90756
2014,5,31,7,5,1949.82,2.27593
2014,5,31,7,10,1954.69,2.96335
2014,5,31,7,15,1949.17,2.37373
2014,5,31,7,20,1942.05,2.04733
2014,5,31,7,25,1938.14,1.92203
2014,5,31,7,30,1943.73,1.96154
2014,5,31,7,35,1943.06,2.31477
2014,5,31,7,40,1933.7,2.18502
2014,5,31,7,45,1937.31,1.92005
2014,5,31,7,50,1932.67,1.65955
2014,5,31,7,55,1935.01,1.66959
2014,5,31,8,0,1939.53,1.70807
2014,5,31,8,5,1940.24,1.99964
2014,5,31,8,10,1941.58,2.39681
2014,5,31,8,15,1946.93,2.25758
2014,5,31,8,20,1945.11,2.16759
2014,5,31,8,25,1943.01,2.11613
2014,5,31,8,30,1944.75,2.17778
2014,5,31,8,35,1940.91,2.51268
2014,5,31,8,40,1945.69,2.62722
2014,5,31,8,45,1940.15,2.13484
2014,5,31,8,50,1942.76,2.04977
2014,5,31,8,55,1944.93,1.92961
2014,5,31,9,0,1947.72,1.88307
2014,5,31,9,5,1934.26,2.02105
2014,5,31,9,10,1947.69,2.28215
2014,5,31,9,15,1949.3,1.95169
2014,5,31,9,20,1945.37,1.83276
2014,5,31,9,25,1946.94,1.82106
2014,5,31,9,30,1943.98,1.67297
2014,5,31,9,35,NA,1.77727
2014,5,31,9,40,1949.43,2.39907
2014,5,31,9,45,1949.8,2.03014
2014,5,31,9,50,1947.39,1.90109
2014,5,31,9,55,1946.99,1.93548
2014,5,31,10,0,1947.32,1.95429
2014,5,31,10,5,1951.3,2.63171
2014,5,31,10,10,1951.46,2.22943
2014,5,31,10,15,1944.83,1.84604
2014,5,31,10,20,1946.7,1.82797
2014,5,31,10,25,1939.75,1.68345
2014,5,31,10,30,1942.37,1.94619
2014,5,31,10,35,1942.53,2.35822
2014,5,31,10,40,1943.87,2.43961
2014,5,31,10,45,1945.11,2.28054
2014,5,31,10,50,1942.44,1.95474
2014,5,31,10,55,1939.12,1.92663
2014,5,31,11,0,1939.75,1.91532
2014,5,31,11,5,1940.38,2.42323
2014,5,31,11,10,1936.68,1.99965
2014,5,31,11,15,1940.04,2.16508
2014,5,31,11,20,1934.9,2.1271
2014,5,31,11,25,1928.52,2.15981
2014,5,31,11,30,1926.9,2.40243
2014,5,31,11,35,1929.52,2.86623
2014,5,31,11,40,1928.15,2.0571
2014,5,31,11,45,1914.01,1.83777
2014,5,31,11,50,1914.38,1.79231
2014,5,31,11,55,1912.12,1.75382
2014,5,31,12,0,1916.73,1.9932
2014,5,31,12,5,1910.95,2.27223
2014,5,31,12,10,1908.6,2.06745
2014,5,31,12,15,1916.31,2.29111
2014,5,31,12,20,1916.87,2.07426
2014,5,31,12,25,1912.88,1.99847
2014,5,31,12,30,1916.35,2.28741
2014,5,31,12,35,1914.57,2.34702
2014,5,31,12,40,1918.14,2.03321
2014,5,31,12,45,1912.3,2.09858
2014,5,31,12,50,1909.43,2.18375
2014,5,31,12,55,1909.46,2.30096
2014,5,31,13,0,1911.83,2.50214
2014,5,31,13,5,1907.03,2.135
2014,5,31,13,10,1908.84,1.97809
2014,5,31,13,15,1911.27,2.47491
2014,5,31,13,20,1914.2,2.88167
2014,5,31,13,25,1907.26,2.71338
2014,5,31,13,30,1928.54,2.65179
2014,5,31,13,35,1976.4,2.57778
2014,5,31,13,40,1982.98,2.30609
2014,5,31,13,45,1982.39,2.595
2014,5,31,13,50,1934.07,3.21035
2014,5,31,13,55,1914.62,2.95748
2014,5,31,14,0,1912.69,2.80089
2014,5,31,14,5,1916.71,2.33081
2014,5,31,14,10,1913.43,2.09705
2014,5,31,14,15,1913.48,2.51495
2014,5,31,14,20,1911.34,2.85341
2014,5,31,14,25,1911.61,2.78
2014,5,31,14,30,1912.72,2.67548
2014,5,31,14,35,1914.12,2.19886
2014,5,31,14,40,1919.85,2.07626
2014,5,31,14,45,1920.09,2.42601
2014,5,31,14,50,1915.7,2.68808
2014,5,31,14,55,1914.86,2.67361
2014,5,31,15,0,1910.41,2.58045
2014,5,31,15,5,1915.55,2.0733
2014,5,31,15,10,1911.46,2.3043
2014,5,31,15,15,1910.94,2.58444
2014,5,31,15,20,1920.71,3.02754
2014,5,31,15,25,1914.96,2.81161
2014,5,31,15,30,1917.53,2.64193
2014,5,31,15,35,1924.77,2.05312
2014,5,31,15,40,1922.5,2.16965
2014,5,31,15,45,1916.32,2.68047
2014,5,31,15,50,1918.09,2.8584
2014,5,31,15,55,1922.42,2.86661
2014,5,31,16,0,1920.71,2.66987
2014,5,31,16,5,NA,1.94878
2014,5,31,16,10,1921.53,2.17727
2014,5,31,16,15,1911.11,2.70635
2014,5,31,16,20,1911.39,2.91556
2014,5,31,16,25,1911.75,2.88532
2014,5,31,16,30,NA,2.81026
2014,5,31,16,35,1919.77,1.85984
2014,5,31,16,40,1915.33,2.26665
2014,5,31,16,45,1919.12,2.86133
2014,5,31,16,50,1918.38,2.89093
2014,5,31,16,55,1920.42,2.96616
2014,5,31,17,0,1918.49,2.71072
2014,5,31,17,5,1920.88,2.25023
2014,5,31,17,10,1920.15,2.28591
2014,5,31,17,15,1926.88,2.8192
2014,5,31,17,20,1920.2,2.92066
2014,5,31,17,25,1922.68,2.96468
2014,5,31,17,30,1917.67,2.68131
2014,5,31,17,35,1917.33,2.12704
2014,5,31,17,40,1911.97,2.19629
2014,5,31,17,45,1917.72,2.60606
2014,5,31,17,50,1914.14,2.60325
2014,5,31,17,55,1907.15,2.39547
2014,5,31,18,0,1910.08,2.36102
2014,5,31,18,5,1909.9,1.9649
2014,5,31,18,10,1905.7,1.78152
2014,5,31,18,15,1906.49,2.1929
2014,5,31,18,20,1910.63,2.50941
2014,5,31,18,25,1914.62,2.72985
2014,5,31,18,30,1919.04,2.67013
2014,5,31,18,35,1912.06,2.04038
2014,5,31,18,40,1913.89,2.1642
2014,5,31,18,45,1911.55,2.34842
2014,5,31,18,50,1915.2,2.67247
2014,5,31,18,55,1917.91,2.63748
2014,5,31,19,0,1918.68,2.68665
2014,5,31,19,5,1913.88,2.06108
2014,5,31,19,10,1913.62,2.0086
2014,5,31,19,15,1920.51,2.59489
2014,5,31,19,20,1920.78,2.67075
2014,5,31,19,25,1917.84,2.73411
2014,5,31,19,30,1921.45,2.70989
2014,5,31,19,35,1925.49,1.93672
2014,5,31,19,40,1921.35,2.13912
2014,5,31,19,45,1913.59,2.19131
2014,5,31,19,50,1915.5,2.57879
2014,5,31,19,55,1919.85,2.58523
2014,5,31,20,0,1919.35,2.52411
2014,5,31,20,5,1918.88,1.88871
2014,5,31,20,10,1916.15,2.21822
2014,5,31,20,15,1909.34,2.58935
2014,5,31,20,20,1913.88,2.8508
2014,5,31,20,25,1910.26,2.82569
2014,5,31,20,30,NA,2.65739
2014,5,31,20,35,1915.44,1.95994
2014,5,31,20,40,1936.25,2.55805
2014,5,31,20,45,1915.63,2.72591
2014,5,31,20,50,1916.24,3.04814
2014,5,31,20,55,1915.64,3.03306
2014,5,31,21,0,1916.83,2.98494
2014,5,31,21,5,1906.14,2.09525
2014,5,31,21,10,1910.38,2.12012
2014,5,31,21,15,1917.1,2.57881
2014,5,31,21,20,1920.08,2.88484
2014,5,31,21,25,1911.75,2.71508
2014,5,31,21,30,1909.38,2.68015
2014,5,31,21,35,1920.06,2.09727
2014,5,31,21,40,1915.66,2.13435
2014,5,31,21,45,1935.55,2.71831
2014,5,31,21,50,1922.3,2.72424
2014,5,31,21,55,1926.14,2.7225
2014,5,31,22,0,1929.41,2.65461
2014,5,31,22,5,1925.64,2.15223
2014,5,31,22,10,1939.33,2.45203
2014,5,31,22,15,1932.62,2.577
2014,5,31,22,20,1929.45,2.79312
2014,5,31,22,25,1930.25,2.77658
2014,5,31,22,30,1938.7,2.73271
2014,5,31,22,35,1925.97,2.25574
2014,5,31,22,40,1919.05,2.12532
2014,5,31,22,45,1917.91,2.02669
2014,5,31,22,50,1918.38,2.07715
2014,5,31,22,55,1916.58,1.98285
2014,5,31,23,0,1927.29,1.90174
2014,5,31,23,5,1921.76,1.82549
2014,5,31,23,10,1926.09,1.92918
2014,5,31,23,15,1917.81,1.50251
2014,5,31,23,20,1918.07,1.6515
2014,5,31,23,25,1916.31,1.76173
2014,5,31,23,30,1919.33,1.81112
2014,5,31,23,35,1919.79,1.95244
2014,5,31,23,40,1927.62,2.36597
2014,5,31,23,45,1909.08,1.65519
2014,5,31,23,50,1910.89,1.54247
2014,5,31,23,55,1914.61,1.70128
2014,6,1,0,0,1912.89,1.62086
2014,6,1,0,5,1910.73,1.74551
2014,6,1,0,10,1909.23,1.88657
2014,6,1,0,15,1915.24,1.60116
2014,6,1,0,20,1918.02,1.50166
2014,6,1,0,25,1915.74,1.44183
2014,6,1,0,30,1915.29,1.504
2014,6,1,0,35,1948.5,2.01098
2014,6,1,0,40,1945.89,2.95971
2014,6,1,0,45,1943.26,2.42715
2014,6,1,0,50,1935.1,1.88218
2014,6,1,0,55,1924.67,1.70368
2014,6,1,1,0,1925.89,1.66726
2014,6,1,1,5,1933.98,2.33998
2014,6,1,1,10,1933.11,2.85912
2014,6,1,1,15,1930.62,2.5123
2014,6,1,1,20,1988.35,3.22699
2014,6,1,1,25,1973.05,3.53757
2014,6,1,1,30,1976.25,3.49217
2014,6,1,1,35,1983.05,3.77254
2014,6,1,1,40,1964.87,3.53922
2014,6,1,1,45,1967.76,3.4087
2014,6,1,1,50,NA,2.76319
2014,6,1,1,55,1950.78,2.64952
2014,6,1,2,0,1954.03,2.7579
2014,6,1,2,5,1952.91,3.3378
2014,6,1,2,10,1950.79,2.88857
2014,6,1,2,15,1953.75,2.66569
2014,6,1,2,20,1963.55,2.44265
2014,6,1,2,25,1962.4,2.42161
2014,6,1,2,30,1990.67,3.10158
2014,6,1,2,35,2031.71,4.55837
2014,6,1,2,40,2064.78,5.00846
2014,6,1,2,45,2073.29,4.71135
2014,6,1,2,50,2051.63,4.08581
2014,6,1,2,55,1992.68,3.27226
2014,6,1,3,0,2012.5,3.67886
2014,6,1,3,5,2055.15,5.05542
2014,6,1,3,10,2048,4.66032
2014,6,1,3,15,2040.3,4.26198
2014,6,1,3,20,2024.31,3.68038
2014,6,1,3,25,2020.2,3.63644
2014,6,1,3,30,2050.81,4.12749
2014,6,1,3,35,2069.24,5.10457
2014,6,1,3,40,2060.98,4.51277
2014,6,1,3,45,2040.09,3.9212
2014,6,1,3,50,2060.8,3.87694
2014,6,1,3,55,2064.37,3.73518
2014,6,1,4,0,2065.34,3.87255
2014,6,1,4,5,2062.72,4.34737
2014,6,1,4,10,2042.4,3.79615
2014,6,1,4,15,2060.23,3.73538
2014,6,1,4,20,2053.69,3.49082
2014,6,1,4,25,2049.51,3.36025
2014,6,1,4,30,2055.99,3.66278
2014,6,1,4,35,2050.42,3.88692
2014,6,1,4,40,2070.93,4.20135
2014,6,1,4,45,2082.53,4.44176
2014,6,1,4,50,2142.48,4.92767
2014,6,1,4,55,2176.14,5.33307
2014,6,1,5,0,2165.1,5.01305
2014,6,1,5,5,2128.67,5.35697
2014,6,1,5,10,2126.61,5.02746
2014,6,1,5,15,2138.15,5.13719
2014,6,1,5,20,2131.35,4.80477
2014,6,1,5,25,2128.03,4.6513
2014,6,1,5,30,2137.32,4.97325
2014,6,1,5,35,NA,5.13545
2014,6,1,5,40,NA,5.08253
2014,6,1,5,45,2125.3,4.87529
2014,6,1,5,50,2108.72,4.53315
2014,6,1,5,55,2103.84,4.41457
2014,6,1,6,0,2112.5,4.47575
2014,6,1,6,5,2106.71,4.21237
2014,6,1,6,10,2084.22,4.20109
2014,6,1,6,15,2084.41,4.04843
2014,6,1,6,20,2067.7,3.55273
2014,6,1,6,25,2060.42,3.47568
2014,6,1,6,30,2064.37,3.553
2014,6,1,6,35,2078.66,3.55882
2014,6,1,6,40,2093.58,4.1184
2014,6,1,6,45,NA,4.48754
2014,6,1,6,50,2141.04,4.65017
2014,6,1,6,55,NA,4.88181
2014,6,1,7,0,2152.09,5.0154
2014,6,1,7,5,2141.31,4.49071
2014,6,1,7,10,2138.88,4.80101
2014,6,1,7,15,2145.17,4.83803
2014,6,1,7,20,2129.75,4.44046
2014,6,1,7,25,2118.89,4.11975
2014,6,1,7,30,2106.72,4.09246
2014,6,1,7,35,2106.6,4.74376
2014,6,1,7,40,2084.3,4.29172
2014,6,1,7,45,2121.97,4.7207
2014,6,1,7,50,2085.97,3.88993
2014,6,1,7,55,2084.91,3.9896
2014,6,1,8,0,2077.8,3.9263
2014,6,1,8,5,2091.65,4.73019
2014,6,1,8,10,2080.3,4.4031
2014,6,1,8,15,2074.48,4.34216
2014,6,1,8,20,2055.49,4.04529
2014,6,1,8,25,2062.93,4.13898
2014,6,1,8,30,2049.97,4.18598
2014,6,1,8,35,2050.3,4.32818
2014,6,1,8,40,2043.7,4.16961
2014,6,1,8,45,2043.23,4.11973
2014,6,1,8,50,2054.77,4.31916
2014,6,1,8,55,2061.51,4.37914
2014,6,1,9,0,2064.49,4.35178
2014,6,1,9,5,2058.07,4.24552
2014,6,1,9,10,2059.39,4.25397
2014,6,1,9,15,2054.22,4.44419
2014,6,1,9,20,2074.69,4.99075
2014,6,1,9,25,2075.64,4.96985
2014,6,1,9,30,2071.53,4.92601
2014,6,1,9,35,2050.72,4.20831
2014,6,1,9,40,2026.33,3.78953
2014,6,1,9,45,2008.35,3.5995
2014,6,1,9,50,2015.88,3.95514
2014,6,1,9,55,2017.8,3.91647
2014,6,1,10,0,2032.99,4.18684
2014,6,1,10,5,2049.3,3.84392
2014,6,1,10,10,2062.77,4.28273
2014,6,1,10,15,2063.75,4.73126
2014,6,1,10,20,2048.23,4.68557
2014,6,1,10,25,2051.08,4.65727
2014,6,1,10,30,2047,4.56836
2014,6,1,10,35,2042.47,4.25741
2014,6,1,10,40,2043.33,4.07747
2014,6,1,10,45,2043.89,4.42177
2014,6,1,10,50,2040.27,4.60922
2014,6,1,10,55,2031.02,4.4157
2014,6,1,11,0,2027.53,4.29674
2014,6,1,11,5,2028.38,3.8205
2014,6,1,11,10,2038.97,3.9175
2014,6,1,11,15,2038.19,4.21627
2014,6,1,11,20,2040.12,4.37674
2014,6,1,11,25,2038.97,4.33262
2014,6,1,11,30,2018.34,4.12279
2014,6,1,11,35,2008.92,3.30943
2014,6,1,11,40,1990.74,3.30922
2014,6,1,11,45,1983.24,3.39703
2014,6,1,11,50,1970.65,3.33497
2014,6,1,11,55,1973.13,3.2396
2014,6,1,12,0,1980.59,3.28867
2014,6,1,12,5,1997.12,3.30827
2014,6,1,12,10,1995.01,3.43188
2014,6,1,12,15,2000.79,3.50463
2014,6,1,12,20,2006.06,3.65678
2014,6,1,12,25,2023.85,3.75422
2014,6,1,12,30,2006.26,3.3957
2014,6,1,12,35,1972.55,3.08997
2014,6,1,12,40,1967.41,2.70691
2014,6,1,12,45,1977.43,2.87454
2014,6,1,12,50,1977.72,2.96783
2014,6,1,12,55,1997.47,3.59574
2014,6,1,13,0,1990.66,3.47242
2014,6,1,13,5,1963.79,3.15417
2014,6,1,13,10,1965.19,2.75951
2014,6,1,13,15,1962.69,2.43251
2014,6,1,13,20,1964.45,2.41846
2014,6,1,13,25,1969.18,2.49225
2014,6,1,13,30,1980.3,2.86218
2014,6,1,13,35,1974.38,2.77329
2014,6,1,13,40,1973.94,2.38351
2014,6,1,13,45,1984.43,2.4632
2014,6,2,0,0,1993.8,3.21066
2014,6,2,0,5,1997.93,3.45444
2014,6,2,0,10,2006.32,3.60081
2014,6,2,0,15,1982.35,3.00703
2014,6,2,0,20,1970.69,2.64742
2014,6,2,0,25,1967.59,2.63651
2014,6,2,0,30,1954.59,2.53952
2014,6,2,0,35,1960.97,2.6184
2014,6,2,0,40,1972.03,2.86581
2014,6,2,0,45,1970.22,2.67404
2014,6,2,0,50,1972.63,2.67173
2014,6,2,0,55,1966.17,2.67976
2014,6,2,1,0,1960.96,2.7593
2014,6,2,1,5,1969.72,3.10023
2014,6,2,1,10,1968.48,3.0594
2014,6,2,1,15,1966.5,2.82179
2014,6,2,1,20,1962.53,2.52974
2014,6,2,1,25,1951.37,2.35151
2014,6,2,1,30,1953.79,2.53115
2014,6,2,1,35,1951.61,2.58952
2014,6,2,1,40,1950.6,2.46377
2014,6,2,1,45,1944.75,2.26252
2014,6,2,1,50,1949.56,2.08957
2014,6,2,1,55,1955.99,2.21027
2014,6,2,2,0,1960.3,2.4476
2014,6,2,2,5,1963.17,2.58547
2014,6,2,2,10,1958.6,2.87389
2014,6,2,2,15,1954.74,2.66054
2014,6,2,2,20,1956.4,2.54167
2014,6,2,2,25,1962.25,2.57092
2014,6,2,2,30,1966.36,2.62992
2014,6,2,2,35,1970.68,2.76876
2014,6,2,2,40,1983.86,2.95284
2014,6,2,2,45,1990.4,3.08352
2014,6,2,2,50,2002.73,3.10666
2014,6,2,2,55,2008.99,3.28719
2014,6,2,3,0,1985.58,3.01197
2014,6,2,3,5,1988.26,3.21723
2014,6,2,3,10,2002.78,3.43479
2014,6,2,3,15,1995.33,3.25517
2014,6,2,3,20,1988.26,3.04295
2014,6,2,3,25,1986.94,2.95785
2014,6,2,3,30,1979.75,2.9425
2014,6,2,3,35,1977.68,2.94033
2014,6,2,3,40,1979.38,3.05784
2014,6,2,3,45,1971.52,2.84007
2014,6,2,3,50,1972.84,2.72607
2014,6,2,3,55,1982.6,2.95512
2014,6,2,4,0,2000.95,3.33202
2014,6,2,4,5,2008.89,3.36646
2014,6,2,4,10,2025.95,3.8547
2014,6,2,4,15,2031.31,3.76632
2014,6,2,4,20,2033.82,3.74526
2014,6,2,4,25,2048.8,3.97537
2014,6,2,4,30,2046.46,3.92382
2014,6,2,4,35,2056.05,4.15536
2014,6,2,4,40,2056.14,4.32582
2014,6,2,4,45,2039.81,4.02254
2014,6,2,4,50,2071.11,4.72708
2014,6,2,4,55,2046.09,4.31296
2014,6,2,5,0,2054.87,4.33896
2014,6,2,5,5,2071.18,4.34689
2014,6,2,5,10,2074.61,4.45218
2014,6,2,5,15,2068.34,4.48072
2014,6,2,5,20,2068.23,4.67273
2014,6,2,5,25,2059.07,4.46243
2014,6,2,5,30,2046.54,4.19862
2014,6,2,5,35,2043.91,3.95496
2014,6,2,5,40,2044.62,4.01953
2014,6,2,5,45,2045.85,4.22261
2014,6,2,5,50,2056.35,4.48608
2014,6,2,5,55,2063.96,4.68102
2014,6,2,6,0,2065.86,4.70531
2014,6,2,6,5,2059.47,4.37392
2014,6,2,6,10,2056.92,4.22549
2014,6,2,6,15,2052.93,4.37139
2014,6,2,6,20,2052.46,4.55543
2014,6,2,6,25,2048.33,4.518
2014,6,2,6,30,2039.93,4.29949
2014,6,2,6,35,2045.95,4.00058
2014,6,2,6,40,2041.07,3.9914
2014,6,2,6,45,2045.83,4.21422
2014,6,2,6,50,2033.74,4.1081
2014,6,2,6,55,2037.05,4.07258
2014,6,2,7,0,2031.17,3.87843
2014,6,2,7,5,2032.38,3.42424
2014,6,2,7,10,2034.4,3.81968
2014,6,2,7,15,2034.31,4.21541
2014,6,2,7,20,2029.04,4.24575
2014,6,2,7,25,2027.06,4.21801
2014,6,2,7,30,2024.79,4.05138
2014,6,2,7,35,2020.82,3.70699
2014,6,2,7,40,2030.23,3.48865
2014,6,2,7,45,2030.67,3.68573
2014,6,2,7,50,2028.39,3.85189
2014,6,2,7,55,2032.27,4.12434
2014,6,2,8,0,2034.27,4.1404
2014,6,2,8,5,2033.01,3.85285
2014,6,2,8,10,2034.94,3.88101
2014,6,2,8,15,2026,4.06072
2014,6,2,8,20,2033.06,4.39905
2014,6,2,8,25,2037.69,4.39933
2014,6,2,8,30,2037.16,4.31022
2014,6,2,8,35,2036.98,3.83454
2014,6,2,8,40,2033.04,3.57023
2014,6,2,8,45,2041.87,4.27413
2014,6,2,8,50,2026.93,4.06222
2014,6,2,8,55,2019.15,3.88211
2014,6,2,9,0,2023.17,3.87315
2014,6,2,9,5,2018.8,3.38866
2014,6,2,9,10,2037.49,3.79648
2014,6,2,9,15,2038.62,3.94683
2014,6,2,9,20,2034.27,3.97882
2014,6,2,9,25,2040.09,4.11504
2014,6,2,9,30,2052.12,4.31952
2014,6,2,9,35,2020.25,3.51013
2014,6,2,9,40,2026.29,3.61982
